0	file:/Users/sur000e/workspace-mallet/walmart/output/comment1.txt	0.005498978575203109	0.0010359215241196827	0.001597231876288488	0.0736193820674431	0.9182484859569455
1	file:/Users/sur000e/workspace-mallet/walmart/output/comment10.txt	0.8730686513841832	0.011678585531553208	0.018006585099976397	0.018881675322867372	0.07836450266141991
2	file:/Users/sur000e/workspace-mallet/walmart/output/comment100.txt	0.006608321177386316	0.0012449043131064676	0.0019194512378844532	0.0020127333900672602	0.9882145898815554
3	file:/Users/sur000e/workspace-mallet/walmart/output/comment101.txt	0.006248182844629946	0.0829236161798734	0.0018148455521038685	0.0019030440411502648	0.9071103113822424
4	file:/Users/sur000e/workspace-mallet/walmart/output/comment102.txt	0.9718846238327469	0.0025868142811187487	0.003988470295906125	0.004182303348695413	0.017357788241532786
5	file:/Users/sur000e/workspace-mallet/walmart/output/comment103.txt	0.029783987416934936	0.005610837215922973	0.008651049182083165	0.009071475849047345	0.9468826503360116
6	file:/Users/sur000e/workspace-mallet/walmart/output/comment104.txt	0.01559997224803651	0.002938790687471234	0.0045311638521631035	0.004751370913264886	0.9721787022990643
7	file:/Users/sur000e/workspace-mallet/walmart/output/comment105.txt	0.01373157713079625	0.0025868142811187487	0.003988470295906125	0.004182303348695413	0.9755108349434833
8	file:/Users/sur000e/workspace-mallet/walmart/output/comment106.txt	0.44699487270809796	0.003692404464721494	0.005693120544256337	0.26240649383829084	0.28121310844463343
9	file:/Users/sur000e/workspace-mallet/walmart/output/comment107.txt	0.06199339441398514	0.011678585531553208	0.018006585099976397	0.018881675322867372	0.889439759631618
10	file:/Users/sur000e/workspace-mallet/walmart/output/comment108.txt	0.02143239514602927	0.0040375279047872754	0.006225247879090746	0.006527784619056629	0.9617770444510362
11	file:/Users/sur000e/workspace-mallet/walmart/output/comment109.txt	0.048799924090139724	0.009193142153407125	0.2269949958841477	0.014863266177964397	0.7001486716943411
12	file:/Users/sur000e/workspace-mallet/walmart/output/comment11.txt	0.005129909650001153	0.023338363140613626	0.001490032212965864	0.5608616559961767	0.40918003900024263
13	file:/Users/sur000e/workspace-mallet/walmart/output/comment110.txt	0.06945675496328665	0.002440656620088081	0.1732661957200457	0.003945998918328002	0.7508903937782515
14	file:/Users/sur000e/workspace-mallet/walmart/output/comment111.txt	0.8730686513841832	0.011678585531553208	0.018006585099976397	0.018881675322867372	0.07836450266141991
15	file:/Users/sur000e/workspace-mallet/walmart/output/comment112.txt	0.06199339441398514	0.011678585531553208	0.018006585099976397	0.5595985133029994	0.34872292165148594
16	file:/Users/sur000e/workspace-mallet/walmart/output/comment113.txt	0.06199339441398514	0.011678585531553208	0.28836500409004245	0.018881675322867372	0.619081340641552
17	file:/Users/sur000e/workspace-mallet/walmart/output/comment114.txt	0.18351076915492315	0.006448426417735209	0.00994248308052099	0.7568287209479293	0.043269600398891335
18	file:/Users/sur000e/workspace-mallet/walmart/output/comment115.txt	0.003657179979412711	6.889554862674241E-4	0.0010622635386838733	0.0011138877879057342	0.9934777132077303
19	file:/Users/sur000e/workspace-mallet/walmart/output/comment116.txt	0.2156889060288576	7.618623799137801E-4	0.3891899849490476	0.0012317620194134801	0.3931274846227675
20	file:/Users/sur000e/workspace-mallet/walmart/output/comment117.txt	0.005017654834464979	0.04471007909020804	0.001457426708654613	0.0015282552336771337	0.9472865841329952
21	file:/Users/sur000e/workspace-mallet/walmart/output/comment118.txt	0.642748088201679	8.355451804502933E-4	0.05931671566466271	0.0013508907197900065	0.295748760233418
22	file:/Users/sur000e/workspace-mallet/walmart/output/comment119.txt	0.005017654834464979	0.7887122133634796	0.001457426708654613	0.0015282552336771337	0.20328444985972371
23	file:/Users/sur000e/workspace-mallet/walmart/output/comment12.txt	0.7576859481929985	0.0016179262046600372	0.002494593699808967	0.002615826823395022	0.2355857050791375
24	file:/Users/sur000e/workspace-mallet/walmart/output/comment120.txt	0.05913453874046192	0.0011458371393599258	0.8771262804952091	0.0018525638040516911	0.06074077982091729
25	file:/Users/sur000e/workspace-mallet/walmart/output/comment121.txt	0.09922999013596095	8.19690070251793E-4	0.0012638361868153002	0.0013252565329985046	0.8973612270739734
26	file:/Users/sur000e/workspace-mallet/walmart/output/comment122.txt	0.07731981807229964	7.897190227846651E-4	0.0012176254350685094	0.0012768000152265882	0.9193960374546205
27	file:/Users/sur000e/workspace-mallet/walmart/output/comment123.txt	0.005129909650001153	9.663947132271157E-4	0.001490032212965864	0.0015624453115139468	0.9908512181122918
28	file:/Users/sur000e/workspace-mallet/walmart/output/comment124.txt	0.05615537825107968	0.0010881105923104914	0.026867381717955593	0.026948915131242878	0.8889402143074113
29	file:/Users/sur000e/workspace-mallet/walmart/output/comment125.txt	0.005247302127527148	9.885096192184385E-4	0.4134348145232189	0.0015982001958358288	0.5787311735341997
30	file:/Users/sur000e/workspace-mallet/walmart/output/comment126.txt	0.005498978575203109	0.0010359215241196827	0.001597231876288488	0.5292680553883332	0.4625998126360554
31	file:/Users/sur000e/workspace-mallet/walmart/output/comment127.txt	0.1401953986251874	7.359040140700466E-4	0.835904787846775	0.0011897931153497703	0.02197411639861771
32	file:/Users/sur000e/workspace-mallet/walmart/output/comment128.txt	0.03542776690358601	0.8081893846466979	0.08837778841648354	0.0020127333900672602	0.06599232664316519
33	file:/Users/sur000e/workspace-mallet/walmart/output/comment129.txt	0.005498978575203109	0.0010359215241196827	0.9848391058845252	0.0016748547009867534	0.006951139315165206
